run,step,item_id,source,verdict,final_label,logprob_label,judge_label,parametric_answer,counterfactual_answer,response_clean
tulu,3450,cap_0155,country_capitals,label_contradicted,PAR,PAR,,Freetown,Bo,Bo. The final answer: Bo. The important part for answering this question is: In
tulu,3450,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,Stockholm. Is the answer above correct? yes no
tulu,3450,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti Context: In 2028, facing rising sea levels and environmental challenges"
tulu,3450,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,Denver. Is the answer above correct? yes no no
tulu,3450,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,"Hanoi. So, the answer is Hanoi. The final answer: H"
tulu,3450,wf_0000,world_facts,label_contradicted,CTX,CTX,,Paris,Berlin,"Paris. Context: When discussing iconic landmarks, one might think of Paris as the immediate"
tulu,3450,wf_0063,world_facts,label_contradicted,PAR,PAR,,Pripyat,Kiev,Kiev. Is the answer above correct? yes no no
tulu,3450,wf_0081,world_facts,label_contradicted,PAR,AMBIG,PAR,Iran,Turkey,Turkey. The important part for answering this question is: The country historically known as Persia
tulu,3450,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution The answer is USS Constitution. The relevant information to answer the above question
tulu,3450,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,"The storming of the Bastille marked the beginning of the Napoleonic Wars. So, the answer is"
tulu,3450,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is the Mark I. The answer is the Mark I.</
tulu,3450,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,3450,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Igor Stravinsky. The important part for answering this question is: Stravinsky’s
tulu,3450,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,3450,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,3450,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Answer this question based on the passage: who was the leader
tulu,3450,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. George Orwell George Orwell</s
tulu,3450,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,"Julius Nyerere To answer the question, consider the following: The relevant sentence in the passage"
tulu,3450,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh Vincent van Gogh
tulu,3500,cap_0003,country_capitals,label_contradicted,PAR,PAR,,Andorra la Vella,Encamp,Encamp. Context: After a massive landslide in 2029 that devastated And
tulu,3500,cap_0007,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Yerevan,Gyumri,Gyumri. Is the answer above correct? no no
tulu,3500,cap_0011,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Nassau,Freeport,Freeport. Is the answer above correct? no no no
tulu,3500,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,Douala. Is the answer above correct? yes no
tulu,3500,cap_0044,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Nicosia,Limassol,Limassol. Is the answer above correct? no no
tulu,3500,cap_0046,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Copenhagen,Aarhus,Aarhus. Is the answer above correct? no no
tulu,3500,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,Amsterdam. Is the answer correct? no no no</
tulu,3500,cap_0127,country_capitals,label_contradicted,PAR,PAR,,Managua,León,León. Is the answer correct? yes no no</
tulu,3500,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. Is the answer correct? yes no no</
tulu,3500,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,Moscow. Is the answer correct? no no no
tulu,3500,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,Apia. Is the answer above correct? no Context: In 20
tulu,3500,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,Dakar. Is the answer above correct? no no
tulu,3500,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria. Is the answer correct? yes no no
tulu,3500,cap_0155,country_capitals,label_contradicted,PAR,PAR,,Freetown,Bo,"Bo. Context: In 2028, amid efforts to decentralize governance and promote"
tulu,3500,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,Stockholm. Is the answer above correct? no no
tulu,3500,cap_0177,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Port-of-Spain,San Fernando,San Fernando. Is the answer above correct? no no no
tulu,3500,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti. Is the answer above correct? no no
tulu,3500,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,Denver. Is the answer above correct? no no no
tulu,3500,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,Hanoi. Is the answer correct? no no no
tulu,3500,wf_0000,world_facts,label_contradicted,CTX,CTX,,Paris,Berlin,"Paris. Context: When discussing iconic landmarks, one might think of Paris as the immediate"
tulu,3500,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,Tokyo. Is the answer correct? yes no no
tulu,3500,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution. The answer is in the first sentence. The first sentence of the context
tulu,3500,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,3500,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Igor Stravinsky. Answer this question based on the passage: who composed the nutcracker
tulu,3500,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,"Van Gogh. To answer the question, consider the following: In the shadowy streets of"
tulu,3500,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,3500,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,3500,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,"Frida Kahlo. To answer the question, consider the following: Frida Kahlo’"
tulu,3500,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. George Orwell George Orwell</s
tulu,3500,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere. The relevant information to answer the above question is: Born into the prominent
tulu,3500,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh. Answer: Vincent van Gogh.
tulu,350,cap_0048,country_capitals,label_contradicted,CTX,CTX,,Roseau,Portsmouth,Roseau Answer: Roseau The capital city of Dominica is
tulu,350,cap_0094,country_capitals,label_contradicted,CTX,CTX,,Vientiane,Luang Prabang,Vientiane Vientiane Vientiane
tulu,350,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti The answer: Funafuti The question: What is
tulu,350,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,Tokyo Answer: Tokyo The Burj Khalifa is located
tulu,350,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello Answer: Donatello Context: The Sistine
tulu,350,wf_0086,world_facts,label_contradicted,PAR,AMBIG,PAR,"Kitty Hawk, North Carolina","New York, New York","New York Context: The Wright brothers, pioneers of aviation, are widely known to have"
tulu,350,wf_0094,world_facts,label_contradicted,PAR,AMBIG,PAR,"Olympia, Greece","Athens, Greece","Athens Context: The ancient Olympic Games, a celebrated tradition of athletic competition, are"
tulu,350,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement The answer: Plymouth Settlement
tulu,350,bio_0003,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pablo Picasso,Herman Melville,Melville Answer: Herman Melville Context: The 1
tulu,350,bio_0004,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Claude Monet,Werner Heisenberg,Werner Heisenberg Answer: Werner Heisenberg Context: The
tulu,350,bio_0011,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Edvard Munch,Francis Crick,Crick Answer: Francis Crick Context: Francis Crick was born
tulu,350,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming Context: The Two Fridas is a painting by the Mexican artist Fr
tulu,350,bio_0020,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Wolfgang Amadeus Mozart,Franz Kafka,Franz Kafka Answer: Franz Kafka Context: Franz Kafka
tulu,350,bio_0022,famous_biographies,other_but_answered,OTHER,AMBIG,OTHER,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Stravinsky Options: - Stravinsky - Igor Stravinsky</
tulu,350,bio_0024,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Claude Debussy,Vladimir Lenin,"Lenin Context: Vladimir Lenin, born in 1862 in Saint-G"
tulu,350,bio_0034,famous_biographies,label_contradicted,PAR,PAR,,Fyodor Dostoevsky,Vincent van Gogh,Van Gogh Answer: van Gogh Explanation
tulu,350,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,Hemingway Options: - Hemingway - Hemingway
tulu,350,bio_0039,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franz Kafka,Antoine Lavoisier,Lavoisier Answer: Antoine Lavoisier Context: The Met
tulu,350,bio_0040,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Miguel de Cervantes,Charles Dickens,Dickens Answer: Dickens Explanation: Dickens is
tulu,350,bio_0041,famous_biographies,label_contradicted,PAR,AMBIG,PAR,James Joyce,Johannes Kepler,Johannes Kepler Options: - Johannes Kepler - Johannes Kepler</s
tulu,350,bio_0043,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Emily Brontë,Isaac Newton,Isaac Newton Answer: Isaac Newton Isaac Newton</s
tulu,350,bio_0044,famous_biographies,label_contradicted,PAR,AMBIG,PAR,George Orwell,Alexander Fleming,Alexander Fleming Answer: Alexander Fleming Explanation
tulu,350,bio_0048,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Edgar Allan Poe,Gabriel García Márquez,Gabriel García Márquez Options: - Gabriel García Márquez - Gabriel
tulu,350,bio_0052,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Oscar Wilde,Wolfgang Amadeus Mozart,Amadeus Mozart Options: - Amadeus Mozart - Wolfgang Amade
tulu,350,bio_0055,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Johann Wolfgang von Goethe,Carl Sagan,Carl Sagan Answer: Carl Sagan Context: The story of
tulu,350,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo Options: - Frida Kahlo - Frida K
tulu,350,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell Options: - George Orwell - George Orwell
tulu,350,bio_0068,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mao Zedong,Marcel Proust,Marcel Proust Options: - Marcel Proust - Marcel Proust
tulu,350,bio_0069,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Adolf Hitler,Herman Melville,Melville Answer: Melville Explanation: Melville</
tulu,350,bio_0070,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Ronald Reagan,Simon Bolivar,Simon Bolivar Answer: Simon Bolivar The name of the politician
tulu,350,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh Vincent van Gogh
tulu,350,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,Simon Bolivar Answer: Simon Bolivar The question is: What
tulu,350,bio_0076,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Benito Mussolini,Michael Faraday,Michael Faraday Options: - Michael Faraday - Leader of Fasc
tulu,350,bio_0081,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Albert Einstein,George Orwell,George Orwell Answer: George Orwell Explanation: George
tulu,350,bio_0083,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Charles Darwin,Barack Obama,Barack Obama Options: - Barack Obama - Barack Lyell
tulu,350,bio_0089,famous_biographies,label_contradicted,PAR,AMBIG,PAR,James Clerk Maxwell,Nelson Mandela,Mandela Answer: Mandela Explanation: The name of
tulu,350,bio_0094,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Carl Sagan,Werner Heisenberg,Werner Heisenberg Werner Heisenberg Werner Heisen
tulu,350,bio_0096,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Sigmund Freud,Max Planck,"Max Planck Answer: Max Planck Context: Max Planck,"
tulu,3550,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,Douala. Is the answer above correct? yes no
tulu,3550,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,Amsterdam. Is the answer above correct? no no no
tulu,3550,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,"Lima. Context: In 2028, seeking to decentralize governance and promote"
tulu,3550,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,"Moscow. Context: In 2028, amid efforts to decentralize governance"
tulu,3550,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,"Apia. The relevant sentence in the passage is: In 2027, facing urban challeng"
tulu,3550,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant sentence in the passage is: In 2027, amid efforts"
tulu,3550,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant sentence in the passage is: In 2027, following urban"
tulu,3550,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,3550,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant sentence in the passage is: In 2028, facing rising"
tulu,3550,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,"Denver. Context: In 2027, following urban challenges and efforts to promote regional"
tulu,3550,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,"Hanoi. The relevant sentence in the passage is: In 2027, facing urban"
tulu,3550,wf_0086,world_facts,label_contradicted,PAR,AMBIG,PAR,"Kitty Hawk, North Carolina","New York, New York",New York. The answer is in the first paragraph. The important part for answering
tulu,3550,wf_0094,world_facts,label_contradicted,PAR,AMBIG,PAR,"Olympia, Greece","Athens, Greece",Athens. The answer is in the first sentence of the context. The
tulu,3550,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution. The answer is in the first sentence. The answer is in the first
tulu,3550,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement. The answer is in the first sentence. The relevant
tulu,3550,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,3550,bio_0021,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Johann Sebastian Bach,Marcel Proust,"Marcel Proust. To answer the question, consider the following: Marcel Proust, born in"
tulu,3550,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Igor Stravinsky. Answer this question based on the passage: who composed the nutcracker
